Nombre,Direccion,Localidad,Pais,Latitud,Longitud,OK
AGROPAISAJE,"C/VALLADOLID, 45 - POL.IND.DE BOCEGUILLAS",BOCEGUILLAS,ESPAÑA,41.3459271,-3.6381916,SI
AGROPECUARIA AS AIRAS,"C/AS AIRAS, 24",BERTOA - CARBALLO,ESPAÑA,43.2302668,-8.6603706,SI
AGROPECUARIA FERVENZA,"AVENIDA SANTIAGO, 166",OURENSE,ESPAÑA,42.3603373,-7.865645699999999,SI
AGROPECUARIA MAESTU,NAVES GROMBER Nº 64 POL.IND.VILLA GONZALO,VILLAGONZALO PEDERNALES,ESPAÑA,42.2917158,-3.7068523,SI
AGROPECUARIA Mª BEATRIZ,"C/ PEÑA TREVINCA, 17 - BAJO",OURENSE,ESPAÑA,42.3347101,-7.8608901,SI
AGROPECUARIA NELA,"AVDA FINISTERRE, S/N",CORISTANCO,ESPAÑA,43.1878542,-8.7362025,SI
AGROPECUARIA O LABREGO,AVENIDA MENDIÑO 44,REDONDELA,ESPAÑA,42.2898259,-8.611962,SI
AGROPESCA RAFA,"QUEIRIS, Nº63",COIROS,ESPAÑA,43.2670142,-8.185681,SI
AGROPINO,"CTRA. DE VIGO, 51 BAJO",OURENSE,ESPAÑA,42.3205812,-7.880245,SI
AGROPLANTA,AVDA. DE MONELOS 241 BAJO A,CORUÑA (A),ESPAÑA,43.3415726,-8.396167799999999,SI
AGROPORTUGAL,EN 229-CRUZAMENTO DE SEQUEIROS,AGUILAR DA BEIRA,PORTUGAL,40.8499973,-7.5139322,SI
AGROPUENTE,"AVDA. DE PORTUGAL,  Nº 18",TUI,ESPAÑA,42.0423733,-8.6475887,SI
AGROSERAN,CALLE REAL Nº93,PONTEAREAS,ESPAÑA,42.1756174,-8.5064757,SI
AGROSHOP (CACERES),"POLIGONO LAS LAGUINILLAS NAVES, 2 Y 4",CORIA,ESPAÑA,39.9845274,-6.5243783,SI
AGROSHOP ORTIGUEIRA,C/LA PENELA 17 BAJO,ORTIGUEIRA,ESPAÑA,43.7302443,-7.7558156,SI
AGROSHOP.,MARIA AUXILIADORA 71-85 (EL CORTE INGLES) SOTANO 1 (FLORISTERI),SALAMANCA,ESPAÑA,40.9738835,-5.6573195,SI
AGROSIL INGENIERIA,"C/. ROSALIA DE CASTRO, Nº5",QUIROGA,ESPAÑA,42.4759369,-7.2749337,SI
AGROSILVA 2010,"RUA CORUÑA,21",CERCEDA,ESPAÑA,43.1585209,-8.560425900000002,SI
AGROSONEIRA,"REPARADA, 8",VIMIANZO,ESPAÑA,43.138941,-8.9980443,SI
AGROSURU,RUA DO CACERES 1º DT Nº19,ARRUDA DOS VINHOS,PORTUGAL,38.9829298,-9.0776401,SI
AGROTECNIA,"AVDA. DE LA CORUÑA, 302",LUGO,ESPAÑA,43.0251664,-7.5667803,SI
AGROTENDA,"DR.MARTINEZ PARDO, 59 BAJO",TEIXEIRO,ESPAÑA,43.1381003,-8.035815,SI
AGROTENDA DE MARTIN,"LUGAR DE BURGANS, 91",VILARIÑO (CAMBADOS),ESPAÑA,42.5162775,-8.8010141,SI
AGROTENDA O LABREGO,"O ENXERTADO, 55",OZA-CESURAS,ESPAÑA,43.2068465,-8.1815407,SI
AGROTENDA P.BLANCO,"AVDA MALPICA, 101",CARBALLO,ESPAÑA,43.2200713,-8.702953599999999,SI
AGROTIENDA FONSAGRADA,"AVDA. GALICIA, 48",FONSAGRADA,ESPAÑA,43.1250177,-7.0702696,SI
AGROTUSSET,"AVDA. BERGANTIÑOS, 2ªA - PAIOSACO","LARACHA, (A)",ESPAÑA,43.2556258,-8.5605039,SI
AGROVEIGA,"C/ OURENSE, 295",MONFORTE DE LEMOS (CASCO URBANO),ESPAÑA,42.5167084,-7.5306348,SI
AGROVETERIS CB,"AVDA. OURENSE, 5 - BAJO",CHANTADA (CASCO URBANO),ESPAÑA,42.6094472,-7.771765599999999,SI
AGROYFORES,"BAJA, 3-ARCOS DA CONDESA",CALDAS DE REIS,ESPAÑA,42.57727819999999,-8.6396749,SI
AGRUBEN,AVD GALICIA 44 BAJO A FONSAGRADA,A FONSAGRADA,ESPAÑA,43.1251618,-7.070362599999999,SI
AINARA REGUERA,"AVDA. XOSE SOLLA, 61 2ºD",ARCADE,ESPAÑA,42.3396858,-8.6056186,SI
AINTZANE LORADENDA,"ERREMEDIO, 34",BERMEIO,ESPAÑA,43.4198162,-2.7245583,SI
AIPROYECTOS,"C/.EZCURDIA, 68 BAJO",GIJON,ESPAÑA,43.53958859999999,-5.6533224,SI
AIRES DA TERRA,"CAMPAÑO SOUTONOVO, Nº22",CAMPAÑO (SAN PEDRO),ESPAÑA,42.4798006,-8.6631526,SI
AIRES FARELO,"RUA DAS MIMOSAS LOTE, 493COVAS DE COINA",SETUBAL,PORTUGAL,38.585967,-9.0226021,SI
AJUNTAMENT D ARGENTONA,"C/. GRAN, 59",ARGENTONA,ESPAÑA,41.5553852,2.400186,SI
AJUNTAMENT DE VILANOVA DEL CAMÍ,"PL. CASTELL, 1",VILANOVA DEL CAMI,ESPAÑA,41.5722616,1.6341713,SI
ALANDI GARDENS,"C/.CRTA AMBITE, 4",TIELMES DE TAJUÑA,ESPAÑA,40.3289056,-3.2205273,SI
ALBA UCHA,"RUA CASTAÑAL, 10 - E   LOCAL COMERCIAL 0003",PONTEAREAS,ESPAÑA,42.1744786,-8.5013358,SI
ALBERTO REBANAL,C/ O DE MARZO Nº33,REDONDELA,ESPAÑA,42.2818519,-8.609170299999999,SI
ALCOMTE GALICIA,"LUGAR SANTAN MARIA DE GRIXOA, 12",SANTIAGO DE COMPOSTELA,ESPAÑA,42.8768606,-8.5441729,SI
ALDANSA,C/. VELAZQUEZ Nº100,MADRID,ESPAÑA,40.4336243,-3.6834338,SI
ALDEIARRUMADA,"ENT13, EDIFICIO AJN Nº27  E29 1G",V.N DE CERVEIRA,PORTUGAL,41.9383326,-8.744077299999999,SI
ALEA FLORES (NO USAR),"RUA BARCELONA, 83-BAJO",VIGO,ESPAÑA,42.2227032,-8.7284395,SI
ALEA FLOWERS,"RUA BARCELONA, 83-BAJO",VIGO,ESPAÑA,42.2227032,-8.7284395,SI
ALECRIN ARTE FLORAL,"C/.ARRIBAS, Nº1",LOUSAME,ESPAÑA,42.726718,-8.8095762,SI
ALECRIN TOURO,"ISABEL II, 21",TOURO,ESPAÑA,42.8673326,-8.306828099999999,SI
ALEJANDRO,"RUA DO PROGRESO, 16 PLAZA DE ABASTOS",RIBADAVIA,ESPAÑA,42.2881041,-8.144618699999999,SI
ALETH'S GARDEN,"C/. SANT JORDI, 8, 2º",SANT VICENÇ DE CASTELLET,ESPAÑA,41.6702665,1.8590321,SI
ALEX,"AVDA.REPUBLICA ARGENTINA, 19 - 3B",TOMIÑO,ESPAÑA,41.9906358,-8.7399047,SI
ALEXANDRINA E LINO,"RUA DE ALDEIA, 152",AGUÇADORA,PORTUGAL,41.4279355,-8.7794753,SI
ALEXPLANT,"MIGUEL DE CERVANTES, Nº3",VILLAMARTIN DE VALDEORRAS,ESPAÑA,42.4143121,-7.0605779,SI
ALFA GARDEN CENTER-QUINTA DA ATABOEIRA,"EN125, KM. 69,8 QUINTA DA ATABOEIRA-CENTRO JARDINAGEM",FERREIRAS,PORTUGAL,37.1285431,-8.2703066,SI
ALFABIA NATURA,"CAMÍ DE SON BINISSALOM, S/NAPDO.CORREOS, Nº55SANT JORDI",PALMA DE MALLORCA,ESPAÑA,39.5575006,2.7847839,SI
ALFARERIA ALTO DO COUSO (HERMESINDO),"ALTO DO COUSO, S/N",ESGOS,ESPAÑA,42.3122348,-7.675498200000001,SI
ALFARERIA AMG,CARRETERA FUENMAYOR Nº 3,NAVARRETE,ESPAÑA,42.4308342,-2.5658647,SI
ALFONSO ACUÑA DISTRIBUCIONES,"PONTENOVA, Nº25",GUILLAREI,ESPAÑA,42.1547451,-8.6216753,SI
ALFONSO JARES,"CATALUÑA, 7",VIGO,ESPAÑA,42.2317837,-8.7042138,SI
ALFREDO MOREIRA DA SILVA & FS. LDA,"RUA DOS AFONSOS, Nº30",OPORTO,PORTUGAL,41.1871611,-8.5397488,SI
ALFREDO REGUEIRA,"C/MARCELINO ENRIQUEZ PARRONDO,27-29",CARBALLIÑO,ESPAÑA,42.4327427,-8.0783718,SI
ALIMENTACION MARNI,"CERQUEIRO, Nº 3 - BALDRANES",TUI,ESPAÑA,42.0593356,-8.5801056,SI
ALIMENTACION TOMAS,"MIÑOTEIRA, 17-VALEIXE",CAÑIZA (A),ESPAÑA,42.169725,-8.27395,SI
ALISMA,"C/. FERNANDO MORAN,16",AVILES,ESPAÑA,43.5555052,-5.9319343,SI
ALIUM TAPERIA,"RUA ECUADOR, 80",VIGO,ESPAÑA,42.2317571,-8.7158254,SI
ALLEGRAPLANT,"AV. MADRID, Nº49",ALCALA DE HENARES,ESPAÑA,40.4757807,-3.395366,SI
ALMA RURAL,"AVDA DE CAMOES, 3-1ºANDAR",CAMINHA,PORTUGAL,41.8747824,-8.8330101,SI
"ALMACENES A LIMIA, SL","POLIGONO A PASAXE, 10 NAVE 3 (VINCIOS)",GONDOMAR,ESPAÑA,42.1550083,-8.7205654,SI
ALMACENES AGRO,"C/VERDDILLO, 16",CARBALLO,ESPAÑA,43.2081092,-8.686340699999999,SI
ALMACENES BABARRO,"RIO ARNOIA, 24 BAJO",OURENSE,ESPAÑA,42.0591142,-7.7242591,SI
ALMACENES BALONGA/FORRAXES LUGO,"RUA ROSALIA DE CASTRO, 100",CASTROVERDE,ESPAÑA,43.0299967,-7.3255181,SI
ALMACENES CESTEIRO,"AVENIDA DE CEA,16","BARRELA, (LA)",ESPAÑA,42.54008169999999,-7.8156026,SI
ALMACENES FACORRO,"CAMPO RAPADO, 20
BOQUEIXON",CAMPORRAPADO,ESPAÑA,42.8017991,-8.3621777,SI
ALMACENES IBERIA CENTRO AGRICOLA,"EL PUERTO, S/N",BETANZOS,ESPAÑA,43.2784298,-8.213123399999999,SI
ALMACENES LITO (OIA),"CAMIÑO DO AGUNCHEIRO, 10OIA",MOUGAS,ESPAÑA,42.0519226,-8.886243799999999,SI
ALMACENES LOS ROJONES,"AV. ASTURIAS, 107",PONFERRADA,ESPAÑA,42.563095,-6.6047555,SI
ALMACENES POTE,"C/SIL, 27 - VILOIRO","BARCO, (O)",ESPAÑA,42.70558244325262,-6.915119838295905,SI
ALMACENES REY DIEZ,"RUA DA FEIRA, 11",A PONTENOVA,ESPAÑA,43.3455122,-7.197719800000001,SI
ALMACENES RIVERA,"AVDA CALDAS, 17",PUENTE,ESPAÑA,42.3475566,-7.869545399999999,SI
ALMACENES RIVERA (BOVEDA),"AV ALFONSO  XIII, 96",BOVEDA,ESPAÑA,42.6248709,-7.4830018,SI
ALMACENES RIVERA (NO USAR),"AV ALFONSO  XII, 96",BOVEDA,ESPAÑA,42.6248709,-7.4830018,SI
ALMACENES SEÑARIS SL,"CHONIA, 4XAVESTRE",TRAZO (STA MARIA),ESPAÑA,42.9906467,-8.550128299999999,SI
ALMACENES VIDAL,"CRUZ DA PEDRA-A ATALAYA,18","POBRA DO CARAMIÑAL, (A)",ESPAÑA,42.6081389,-8.942219099999999,SI
ALMACENS AGROCURTIS,"C/. ALCALDE ESPIÑEIRA, 25 BAIXO",CURTIS,ESPAÑA,43.1222418,-8.1435614,SI
ALMACENS CELSO,"RUA DA AUTOVIA, 40 TAMEIGA",MOS,ESPAÑA,42.1964088,-8.6533565,SI
ALMACENS ELADIO SA,"RUA CASTELAO, 27",PADRON,ESPAÑA,42.7371538,-8.661284199999999,SI
ALMARGEM DECOR,"SITIO DO ALMARGEM, CP 290-Z, EN 125TAVIRA",FARO,PORTUGAL,37.10834639999999,-7.6718155,SI
ALOE,"C/. BURBIA, Nº40(BARRIO DE PINILLA)",SAN ANDRES DEL RABANEDO,ESPAÑA,42.6045908,-5.5947404,SI
ALPE COMERCIAL (COMBARRO),"AVENIDA DA CRUZ, 75",COMBARRO - POIO,ESPAÑA,42.4350507,-8.7050135,SI
ALPE COMERCIAL (NO USAR),"AVDA. DA CRUZ, 75",COMBARRO (SAN ROQUE),ESPAÑA,42.4350507,-8.7050135,SI
ALPE COMERCIAL (O BURGO),"AVDA.MARTIN CODAX, 18-22 O BURGO",PONTEVEDRA,ESPAÑA,42.1122526,-8.837931,SI
ALPE COMERCIAL (O BURGO) (NO USAR),"AVDA.MARTIN CODAX, 18-22 O BURGO",PONTEVEDRA,ESPAÑA,42.1122526,-8.837931,SI
ALQUERIA VIVEROS,"C/FEIJOO, Nº1",CARTAMA,ESPAÑA,36.7104446,-4.6299287,SI
ALTHENIA,"AVDA.JOSE ORTEGA Y GASSET,112",MALAGA,ESPAÑA,36.7067289,-4.466699699999999,SI
"ALTO DO TRIGO, SL.","CTRA. GANDARA, 90 (VALLADARES)",VIGO,ESPAÑA,42.1611539,-8.7114459,SI
ALUMIA,"LUGAR DE MIUDAL, Nº 22 A",BERDOEJO,PORTUGAL,42.0458735,-8.5933583,SI
ALVARO FLORES,PIAS,O ROSAL,ESPAÑA,41.9162647,-8.8325826,SI
ALVARO INFORMATICO,"O BOUZON, 48 - PIÑEIRO",TOMIÑO,ESPAÑA,42.0142567,-8.6978837,SI
AMAR DE FLORES NAVIA,"AVDA. DE LOS EMIGRANTES, 14",NAVIA,ESPAÑA,43.5380315,-6.7249459,SI
AMARANTHUS,"MATEO CEDANE SOBRAL, 2 - PARQUESOL",VALLADOLID,ESPAÑA,41.6355036,-4.7591098,SI
AMAZONIA,"DANOK BAT, 12",PORTUGALETE,ESPAÑA,43.3223017,-3.0205562,SI
AMAZONIA HOME,"CTRA. M608, 25 KM",MANZANARES EL REAL,ESPAÑA,40.7247156,-3.8703326,SI
AMBAR FLORISTERIA,"C/. RIO NALON,2",OVIEDO,ESPAÑA,43.3670808,-5.8277076,SI
AMBULANCIAS Y POMPAS FUNEBRES SAN ANTONIO,"LG MONTECELO, 23",CORISTANCO,ESPAÑA,43.198845,-8.717684799999999,SI
AMELIA DA CONCEPCION,LONGOS VALESMONÇAO,NULL,PORTUGAL,41.5203766,-8.3634846,SI
AMFE,"C/ PRINCIPE DE VERGARA, 287",MADRID,ESPAÑA,40.4594712,-3.6770654,SI
AMOR DE DIOS,"CALLE DELICIAS, 40",MADRID,ESPAÑA,40.4038784,-3.6903016,SI
AMORIÑO 1988,"CALLE ARRAYAL, 39",TUI,ESPAÑA,42.0554305,-8.6369889,SI
AMPANS,"BERNAT DE CABRERA, Nº8",MANRESA,ESPAÑA,41.7376417,1.8310957,SI
ANA ANDUJAR,"CTRA.NACIONAL, 430 KM 315500",CIUDAD REAL,ESPAÑA,39.0305611,-4.1856171,SI
ANA BEATRIZ,CAMINHO DA ESTIVADA 2033,VILA FRANCA,PORTUGAL,41.6821647,-8.7546576,SI
ANA CRISTINA DE MELO PINTO,"LARGO NOSSA SENHORA DA AJUDA,4",PENAFIEL,PORTUGAL,41.2051398,-8.270017,SI
ANA CURTO,"ESTRADA NACIONAL, 378",FERNAO FERRO,PORTUGAL,38.5787701,-9.101149699999999,SI
ANA FLOR,"C/ RICARDO MARTÍN ESPERANZA, Nº 9",CIPRIÁN DAS VIÑAS,ESPAÑA,42.2891094,-7.8382939,SI
ANA GARCIA FLORISTAS,"CTRA. DE PONTEO, 3 BAJO",SAN CLAUDIO,ESPAÑA,43.359672,-5.9176532,SI
ANA JUSTE DISEÑO Y DECORACION,"C/. LOPEZ DE NEIRA, 2- 1º",VIGO,ESPAÑA,42.2372422,-8.7240815,SI
ANA KEYLA DA TRINDADE SILVA CRUZ,"RUA DA BELA VISTA Nº31, 1ºESQ. ALCANIÇACAPARICA E TRAFARIA",ALMADA,PORTUGAL,38.6655508,-9.1861238,SI
ANA PAULA TORRES,LONGO VALES,MONÇAO,PORTUGAL,42.0514022,-8.4472353,SI
ANA RODRIGUEZ (ACCES),"LUGAR COUSO-BASTUDA, 25",GONDOMAR,ESPAÑA,42.0830019,-8.7413043,SI
ANA TAVARES (EMPLEADO),"RUA JOSE GOMES SOARES, 65 5 ESQ",V.N.GAIA,PORTUGAL,41.1081841,-8.622195999999999,SI
ANADIA,ROUTE DE BEDARRIDES - LES CHEVALIERES Nº 1597,SARRIANS (VAUCLUSE),FRANCIA,44.0771709,4.955695,SI
ANASA PAISAJISMO,"AVDA. FERNANDEZ LATORRE, 17-2ºDCHA",CORUÑA (A),ESPAÑA,43.3594866,-8.4038232,SI
ANASTASIA & SEBASTIEN,C/. SAN ANTONIO 12,MORINIGO,ESPAÑA,40.9704612,-5.4130841,SI
ANCORPLANTA,"RUA DA SOBREIRA, Nº 111 - 2º ESQUERDO",VILA PRAIA DE ANCORA,PORTUGAL,41.81020710000001,-8.857158499999999,SI
ANDRE MAGALHAES (GAIA),RUA BARTOLOMEU DIAS 199 R/C ESQUERDO,MATOSINHOS,PORTUGAL,41.1946636,-8.702746600000001,SI
ANDROMENA FLORISTERIA,"AVENIDA RAMON Y CAJAL, 11",CHIVA,ESPAÑA,39.4710896,-0.7213155,SI
ANGA,"AVDA BRILATVII, Nº16",ZAMORA,ESPAÑA,41.4681711,-5.7668711,SI
ANGEL COVELO,"C/ PINTOR LAXEIRO, 4- BAJO",VIGO,ESPAÑA,42.2225713,-8.729701,SI
ANGEL PANADERO,"CALLE JOSE ANTONIO LOMBA CAMIÑA, 22",A GUARDA,ESPAÑA,41.9111887,-8.8576103,SI
ANGEL VAZQUEZ,"SARADELO, 17",CALEIRO (RESTO PARROQUIA),ESPAÑA,42.5632355,-8.8179893,SI
ANGELICA (EMPLEADO),"PONTECIÑA, 29A",TEBRA (SANTA MARIA),ESPAÑA,42.0422526,-8.7394762,SI
ANIFLOR,"R COMBATENTES, 252",RORIZ BCL,PORTUGAL,41.5960493,-8.582264799999999,SI
ANIPLANT,"C/ EL CRISTO, 9998",ABRAVESES DE TERA,ESPAÑA,41.98993309999999,-5.893663699999999,SI
ANITA MARGARITA,"C/JUAN ALBERTO BELLOCH, Nº2",MORA DE RUBIEROS,ESPAÑA,40.2525736,-0.7515119,SI
ANNA-FLORISTA,CTA. DE LOS FUERTES,CORUÑA (A),ESPAÑA,43.3710202,-8.4316844,SI
ANTELAGRO,"C/ SAN ROQUE, 40",XINZO DE LIMIA,ESPAÑA,42.061691,-7.726797899999999,SI
ANTHURIOS ARAUJO,"RUA PONTE DA SENRA, 131",CAVALOES VNF,PORTUGAL,41.4209508,-8.581201199999999,SI
ANTISAN FLOWERS,"AVDA. DEL OESTE, 44",VALENCIA,ESPAÑA,39.4702055,-0.379834,SI
ANTONIO,"SAN MARTIN DE TRASTO,238",PONTE DA BARCA,PORTUGAL,41.8447762,-8.1994276,SI
ANTONIO MARTINEZ INTERIORISMO,"CONCEPCION ARENA, 32 BAJO",GUARDA (A),ESPAÑA,40.46366700000001,-3.74922,SI
ANTONIO MURIEL,CTRA.N-432 BADAJOZ-GRANADA KM131			,BERLANGA,ESPAÑA,38.2687925,-5.8404373,SI
ANXO DOMINGUEZ,"C/RAMON NIETO, 126",VIGO,ESPAÑA,42.2295366,-8.6924254,SI
APROSMO - TERRA HORTI,"C/. SANTISIMO, 52",MOTRIL,ESPAÑA,36.7491992,-3.5131491,SI
AQUA FLORISTAS,"C/VICTORIANO MARTINEZ, 40",LEON,ESPAÑA,42.5809275,-5.5529293,SI
AQUALIA,C/. FEDERICO SALMON Nº13DIVISION 1KB2,TOMIÑO,ESPAÑA,41.9924192,-8.7424885,SI
ARALIA,C/BOUZA BREI Nº89,CORTEGADA DE BAÑOS,ESPAÑA,42.2073223,-8.170119999999999,SI
ARAMBILET ECHAVARRI MARIA CARMEN-FLORES AMAIA,"C/ERAS ALTAS, 23",CARCAR,ESPAÑA,42.3932174,-1.9787504,SI
ARANZAZU ESPADAS,"C/ DOCTOR MARAÑON, 2",PONFERRADA,ESPAÑA,42.549754,-6.6024933,SI
ARBOVITA AGRICULTURA E LAZER,ESTRADA DE MIRAVENTOS L-2,PALMELA,PORTUGAL,38.553202,-8.8834597,SI
ARCOFLOR,"C/ ANTONIO BECERRIL, 4",POZUELO DE ALARCON,ESPAÑA,40.4339446,-3.8135186,SI
ARENAS ESTUDIO FLORAL,"LUGAR DE ARENAS, 12",SOTO DEL BARCO,ESPAÑA,43.5115729,-6.049599499999999,SI
ARMAZEM LARANJA,LUGAR DA RAMALLA PRADO VILA VERDE,VILA VERDE,PORTUGAL,41.6136822,-8.4585595,SI
AROMA DO CAMPO,RUA DIARIO NOTICIAS Nº3BENAVENTE,SANTAREM,PORTUGAL,38.9792448,-8.8083285,SI
AROMAS DE LEYENDA,"C/RUA DO CASTRO, 2",CAMBADOS,ESPAÑA,42.5124153,-8.8076188,SI
ARRIBAS CENTER,"CTRA.VILASAR DE MAR-ARGENTONA, KM.1450",CABRERA DE MAR,ESPAÑA,41.5041512,2.3838304,SI
ARROAS SOLUCIONES TECNICAS SL,CUESTA DE FIGUEIRON Nº 11 B,BUEU,ESPAÑA,42.3304984,-8.800972800000002,SI
ART FLORAL VALLRIBERA,"CTRA. RIUDOMS-CAMBRIL, Nº1",RIUDOMS,ESPAÑA,41.0674909,1.0677207,SI
ART FLORAL VALLRIBERA (NO USAR),"CTRA. RIUDOMS A CAMBRILS, KM. 1",RIUDOMS,ESPAÑA,41.1387447,1.0548291,SI
"ARTE BOM JARDIM, UNIP.LDA","RUA DA RIBADEIROS, 411S.GEMS.FAFE",FAFE,PORTUGAL,41.4913402,-8.1557066,SI
ARTE E SUCULENTAS,R. ANTONIO SOUSA LISO LOTE 57 Nº10 QUINTA DOS PINHEIROS,CALDAS DA RAINHA,PORTUGAL,39.4037215,-9.1526056,SI
ARTE FLORAL LAS CAMELIAS,"C/. NUEVA, 10 LOCAL",ALCORCON,ESPAÑA,40.3480088,-3.827017,SI
ARTE FLORAL PILI,"MARQUÉS DE SAN FELIZ,13POLA DE LENA",POLA DE LENA,ESPAÑA,43.1606783,-5.8278224,SI
ARTE NOVO FLORISTERIA,"SERAFIN PAZO, 32","ESTRADA, (A)",ESPAÑA,42.6885188,-8.489937399999999,SI
ARTEA,AVE MARIA 22 BAJO,PONFERRADA,ESPAÑA,42.5480513,-6.600244,SI
ARTIFLORA,"AVDA.CASTELL D´ARO, 110",PLATJA D'ARO,ESPAÑA,41.8164788,3.0540949,SI
ARTIVARIUS,LARGO SAO JOAO DE DEUS,MONÇAO,PORTUGAL,42.0768602,-8.480910999999999,SI
ARTURO RODRIGUEZ,"CAMINO BAJADA AL RIO MIÑO, 6 - SALCIDOS",A GUARDA,ESPAÑA,41.9100377,-8.860152,SI
ARUAL EVENTS,C/CERCA M 5,ORENSE,ESPAÑA,42.33578929999999,-7.863880999999998,SI
AS FLORES DE REI,"LUGAR DE BARREIROS, 5",A BAÑA,ESPAÑA,42.9566167,-8.8196314,SI
AS NOSAS COUSAS,"BARRIO A ROTEA, 2",FORNELOS DE MONTES,ESPAÑA,42.3400363,-8.4537164,SI
ASDEME ASOCIACION,"CTRA. DO SEIXO, S/N",CHANTADA,ESPAÑA,42.6065712,-7.7790714,SI
ASERPINTO,"CALLE PABLO PICASSO, 4",PINTO,ESPAÑA,40.2375365,-3.6939123,SI
ASOC CULTURAL E CREATIVA O SANATORIO,"RUA ANDRES MURUAIS, N.7PLANTA 1 Nº7-9",PONTEVEDRA,ESPAÑA,42.4290524,-8.6438018,SI
ASOC. SOCIOCULTURAL MARIANA,"C/. HOSTPITAL, 44",ARTEIXO,ESPAÑA,43.3038683,-8.510297399999999,SI
ASOC.CULTURAL PERPETUO SOCORRO-TOMIÑO,"LG VILAMEAN, 9TEBRA",TOMIÑO,ESPAÑA,42.026261,-8.7378165,SI
ASOCIACION AGÂRA,"AVENIDA VILABOA, 97 DC.",CULLEREDO,ESPAÑA,43.31294399999999,-8.383301099999999,SI
ASOCIACION DE VECINOS SANTA EULALIA DE DONAS,BARRIO SOUTO CENTRO CULTURAL DONAS 13,NULL,ESPAÑA,42.7163197,-8.654264,SI
ASOCIACION EFA A CANCELA,"TORTOREOS, S/N",AS NEVES,ESPAÑA,42.0990901,-8.4339113,SI
ASOCIACION MAWENYA,"ALVARIZA, 22",BELMONTE,ESPAÑA,43.2973905,-6.2350279,SI
ASOCIACION SOCIOCULTURAL LE VIOLET,"C/.CORTES DE CADIZ, 1 BJO.DCHA.",GIJON,ESPAÑA,43.538791,-5.6845384,SI
ASOSCIACION FORESTAL E EDUCACION AMBIENTAL A A JALLEIRA,"RUA CORUTO VELLO, Nº49",GUARDA (A),ESPAÑA,41.9077292,-8.858396,SI
ASPOFLOR,"RUA TRASDEZA, 44",SILLEDA,ESPAÑA,42.6981775,-8.2490049,SI
ASPROSUB  VIRGEN DE LA VEGA,"C/.CAMINO DE LOS SALADOS, S/N",BENAVENTE,ESPAÑA,42.0028837,-5.6784691,SI
ASPROSUB ZAMORA,"C/PILAR MIRO,1",VALLADOLID,ESPAÑA,41.6294224,-4.735837399999999,SI
ASTROFLOR,GLORIETA PUERTA DE HIERRO S/N,MADRID,ESPAÑA,40.4534276,-3.7447593,SI
ASVINOR,ROSALIA DE CASTRO 53 B3,AMES,ESPAÑA,42.8419483,-8.5785825,SI
ASYCO CONSULTORES,"CONDESA CASA BARCENA, 9",VIGO,ESPAÑA,42.2316458,-8.7107388,SI
ATAVIOS LOLA,"RUA SAN ROQUE, 15 - BAJO",SANTIAGO DE COMPOSTELA,ESPAÑA,42.883857,-8.5419603,SI
ATELIER DE FLORES,"RUA DOS BOMBEIROS, Nº9 R/C",ESPOSENDE,PORTUGAL,41.5335881,-8.7788965,SI
ATMOSFERA SPORT,"CALLE TOMIÑO, Nº 7 - BAJO DERECHA",A GUARDA,ESPAÑA,41.9016972,-8.8687037,SI
ATREZO FLORISTAS,"AV. DE LA ILUSTRACIÓN 57, BAJO A",GRANADA,ESPAÑA,37.1495663,-3.605321699999999,SI
AUGALUZ,"C/COUSO, 19- BAJO 3","ROSAL, (O)",ESPAÑA,41.93432,-8.83624,SI
AUGUSTO Y SOUSA,"MANCHICA, 45","MERCA, (A)",ESPAÑA,42.2219807,-7.9083294,SI
AUTOSERVICIO-FLORISTERIA MARY (NO USAR),"C/RUA DO CASTRO, 2",CAMBADOS,ESPAÑA,42.5124153,-8.8076188,SI
AVELINO FONTAN,"Bº COSTAL, 17A",COVELO,ESPAÑA,41.97439139999999,-8.7475308,SI
AVICOLA RUA,C/. GRADUIL 19-23,CAMBRE (SANTA MARIA),ESPAÑA,43.2914098,-8.3393483,SI
AXARQUIA PLANTS,"LUGAR PAGO DE CABRILLAS, Nº203",VELEZ,ESPAÑA,36.7798942,-4.100544999999999,SI
AYM FLORISTERIA,"RUA TELMO BERNARDEZ, 2 - BAJO",REDONDELA,ESPAÑA,42.2836893,-8.607744199999999,SI
AYUNTAMIENTO DE BEJAR,"PLAZA MAYOR, 7",BEJAR,ESPAÑA,40.3482694,-5.8933855,SI
AYUNTAMIENTO DE BENALMADENA,"AVENIDA JUAN LUIS PERALTA, 20",BENALMADENA,ESPAÑA,36.5950389,-4.5733644,SI
AYUNTAMIENTO DE MORALEJA,"PLAZA DE ESPAÑA, 1",MORALEJA,ESPAÑA,40.0685192,-6.661371399999999,SI
AYUNTAMIENTO DE SIERO,PLAZA DEL AYUNTAMIENTO S/N,POLA DE SIERO,ESPAÑA,43.3915224,-5.660825,SI
AYUNTAMIENTO VITORIA GASTEIZ,"C/ PINTOR TEODORO DUBLANG, 25",VITORIA-GASTEIZ,ESPAÑA,42.8441803,-2.685937,SI
AZAHAR FLORISTAS,"CTRA DE AVILA, 34",SAN MARTIN DE VALDEIGLESIAS,ESPAÑA,40.3619206,-4.4067202,SI
AZAHAR FLORISTERIA,"C/ESCULTOR RIVERA, 53",LA BAÑEZA,ESPAÑA,42.2978116,-5.9013006,SI
